Representative,BioGuideID,ReportDate,TransactionDate,Ticker,Transaction,Range,House,Amount,Party,last_modified,TickerType,Description,Quarter,EntryPrice,ExitPrice,PercentChange,TransactionType,TradeAmount,PartyName,WeightedReturn
Marjorie Taylor Mrs Greene,G000596,2024-11-21,2024-11-20,NSRGY,Purchase,"$1,001 - $15,000",Representatives,1001.0,R,2024-11-23,ST,,2024-Q4,86.20999908447266,101.80999755859376,18.095346989663547,purchase,15000.0,Republicans,0.24127129319551396
Marjorie Taylor Mrs Greene,G000596,2024-11-21,2024-11-20,OXY,Purchase,"$1,001 - $15,000",Representatives,1001.0,R,2024-11-23,ST,,2024-Q4,50.01655924046537,49.5099983215332,-1.0127864183874895,purchase,15000.0,Republicans,-0.013503818911833193
Virginia Foxx,F000450,2024-12-11,2024-11-20,HTGC,Purchase,"$1,001 - $15,000",Representatives,1001.0,R,2024-12-12,ST,,2024-Q4,18.69671230021741,19.59000015258789,4.7777803820626445,purchase,15000.0,Republicans,0.1194445095515661
Marjorie Taylor Mrs Greene,G000596,2024-11-21,2024-11-20,ADBE,Purchase,"$1,001 - $15,000",Representatives,1001.0,R,2024-11-23,ST,,2024-Q4,505.4100036621094,396.1499938964844,-21.618094017519788,purchase,15000.0,Republicans,-0.2882412535669305
John Boozman,B001236,2024-12-17,2024-11-20,SWKS,Sale (Full),"$1,001 - $15,000",Senate,1001.0,R,2024-12-17,Stock,,2024-Q4,81.3483655613574,66.30000305175781,-18.498666083523567,sale,15000.0,Republicans,2.312333260440446
Josh Gottheimer,G000583,2024-12-05,2024-11-20,NTRA,Purchase,"$1,001 - $15,000",Representatives,1001.0,D,2024-12-06,ST,,2024-Q4,163.8300018310547,148.3000030517578,-9.479337487471785,purchase,15000.0,Democrats,-0.0019763717049423417
John Boozman,B001236,2024-12-17,2024-11-20,BBEU,Sale (Partial),"$1,001 - $15,000",Senate,1001.0,R,2024-12-17,Stock,,2024-Q4,55.72409690579879,62.77999877929688,12.66220946644688,sale,15000.0,Republicans,-1.58277618330586
Josh Gottheimer,G000583,2024-12-05,2024-11-20,TSLA,Purchase,"$1,001 - $15,000",Representatives,1001.0,D,2024-12-06,ST,,2024-Q4,345.0,273.1300048828125,-20.831882642663043,purchase,15000.0,Democrats,-0.00434329334408153
Marjorie Taylor Mrs Greene,G000596,2024-11-21,2024-11-20,QCOM,Purchase,"$1,001 - $15,000",Representatives,1001.0,R,2024-11-23,ST,,2024-Q4,162.27160089885115,157.97000122070312,-2.650864140318269,purchase,15000.0,Republicans,-0.03534485520424359
Marjorie Taylor Mrs Greene,G000596,2024-11-21,2024-11-20,AMZN,Purchase,"$1,001 - $15,000",Representatives,1001.0,R,2024-11-23,ST,,2024-Q4,202.97999572753903,201.3600006103516,-0.7981057992345346,purchase,15000.0,Republicans,-0.010641410656460463
Marjorie Taylor Mrs Greene,G000596,2024-11-21,2024-11-20,AMAT,Purchase,"$1,001 - $15,000",Representatives,1001.0,R,2024-11-23,ST,,2024-Q4,168.52460830076103,147.67999267578125,-12.368885372383714,purchase,15000.0,Republicans,-0.16491847163178286
Marjorie Taylor Mrs Greene,G000596,2024-11-21,2024-11-20,SCCO,Purchase,"$1,001 - $15,000",Representatives,1001.0,R,2024-11-23,ST,,2024-Q4,102.93744398472556,96.83999633789062,-5.923449631933446,purchase,15000.0,Republicans,-0.07897932842577927
John Boozman,B001236,2024-12-17,2024-11-20,VWO,Sale (Partial),"$1,001 - $15,000",Senate,1001.0,R,2024-12-17,Stock,,2024-Q4,44.401750947071605,46.09000015258789,3.8022131323801536,sale,15000.0,Republicans,-0.4752766415475192
Josh Gottheimer,G000583,2024-12-05,2024-11-19,MSFT,Sale,"$1,000,001 - $5,000,000",Representatives,1000001.0,D,2024-12-06,OP,CALL OPTIONS; STRIKE PRICE $230; EXPIRES 9/19/2025,2024-Q4,411.45973532284427,390.5799865722656,5.074554557372603,sale,5000000.0,Democrats,0.35266902198711536
Josh Gottheimer,G000583,2024-12-05,2024-11-19,FOXF,Sale,"$1,001 - $15,000",Representatives,1001.0,D,2024-12-06,ST,,2024-Q4,31.959999084472656,25.739999771118164,19.46182569315653,sale,15000.0,Democrats,0.004057646610568462
Josh Gottheimer,G000583,2024-12-05,2024-11-19,LLY,Sale,"$1,001 - $15,000",Representatives,1001.0,D,2024-12-06,ST,,2024-Q4,715.0775933414794,821.6699829101562,-14.906408837477656,sale,15000.0,Democrats,-0.003107875913019179
Josh Gottheimer,G000583,2024-12-05,2024-11-19,MSFT,Sale,"$1,000,001 - $5,000,000",Representatives,1000001.0,D,2024-12-06,OP,CALL OPTIONS; STRIKE PRICE $240; EXPIRES 9/19/2025,2024-Q4,411.45973532284427,390.5799865722656,5.074554557372603,sale,5000000.0,Democrats,0.35266902198711536
Josh Gottheimer,G000583,2024-12-05,2024-11-19,MSFT,Purchase,"$1,000,001 - $5,000,000",Representatives,1000001.0,D,2024-12-06,OP,CALL OPTIONS; STRIKE PRICE $230; EXPIRES 6/20/2025,2024-Q4,411.45973532284427,390.5799865722656,-5.074554557372603,purchase,5000000.0,Democrats,-0.35266902198711536
Virginia Foxx,F000450,2024-12-11,2024-11-19,ET,Purchase,"$1,001 - $15,000",Representatives,1001.0,R,2024-12-12,ST,,2024-Q4,17.358556313780515,18.8799991607666,8.764800594495593,purchase,15000.0,Republicans,0.21912001486238986
Josh Gottheimer,G000583,2024-12-05,2024-11-19,MSFT,Sale,"$1,000,001 - $5,000,000",Representatives,1000001.0,D,2024-12-06,OP,,2024-Q4,411.45973532284427,390.5799865722656,5.074554557372603,sale,5000000.0,Democrats,0.35266902198711536
Sheldon Whitehouse,W000802,2024-12-05,2024-11-19,MET,Sale (Full),"$1,001 - $15,000",Senate,1001.0,D,2024-12-06,Stock,,2024-Q4,81.78527363166167,83.05000305175781,1.5464023826491529,sale,15000.0,Democrats,-0.03411181726431955
Josh Gottheimer,G000583,2024-12-05,2024-11-19,MSFT,Purchase,"$1,000,001 - $5,000,000",Representatives,1000001.0,D,2024-12-06,OP,CALL OPTIONS; STRIKE PRICE $235; EXPIRES 6/20/2025,2024-Q4,411.45973532284427,390.5799865722656,-5.074554557372603,purchase,5000000.0,Democrats,-0.35266902198711536
Josh Gottheimer,G000583,2024-12-05,2024-11-19,KKR,Purchase,"$1,001 - $15,000",Representatives,1001.0,D,2024-12-06,ST,,2024-Q4,152.0287644482641,117.54000091552734,-22.685682974469877,purchase,15000.0,Democrats,-0.00472979699238374
Josh Gottheimer,G000583,2024-12-05,2024-11-19,REGN,Sale,"$1,001 - $15,000",Representatives,1001.0,D,2024-12-06,ST,,2024-Q4,755.5890204991756,635.8300170898438,15.849754318850971,sale,15000.0,Democrats,0.003304556463725965
Josh Gottheimer,G000583,2024-12-05,2024-11-19,MSFT,Purchase,"$1,000,001 - $5,000,000",Representatives,1000001.0,D,2024-12-06,OP,CALL OPTIONS; STRIKE PRICE $240; EXPIRES 6/20/2025,2024-Q4,411.45973532284427,390.5799865722656,-5.074554557372603,purchase,5000000.0,Democrats,-0.35266902198711536
Jake Auchincloss,A000148,2024-11-21,2024-11-18,STT,Sale,"$15,001 - $50,000",Representatives,15001.0,D,2024-11-23,ST,RSU DISTRIBUTION,2024-Q4,94.61168282950956,91.77999877929688,2.992953899060634,sale,50000.0,Democrats,2.992953899060634
Debbie Wasserman Schultz,W000797,2024-11-20,2024-11-18,BAX,Purchase,"$1,001 - $15,000",Representatives,1001.0,D,2024-11-21,ST,,2024-Q4,31.454770373952865,33.70000076293945,7.137964646678277,purchase,15000.0,Democrats,1.7844911616695693
Debbie Wasserman Schultz,W000797,2024-11-20,2024-11-18,NGD,Sale,"$1,001 - $15,000",Representatives,1001.0,D,2024-11-21,ST,,2024-Q4,2.630000114440918,3.619999885559082,-37.64257521063329,sale,15000.0,Democrats,-9.410643802658322
Sheldon Whitehouse,W000802,2024-12-05,2024-11-18,KVUE,Sale (Full),"$1,001 - $15,000",Senate,1001.0,D,2024-12-06,Stock,,2024-Q4,23.571617292414963,23.5,-0.3038285049622313,sale,15000.0,Democrats,0.006702099374166866
Lloyd Doggett,D000399,2024-12-04,2024-11-15,PG,Purchase,"$1,001 - $15,000",Representatives,1001.0,D,2024-12-05,ST,REINVEST SHARES,2024-Q4,166.92215749619697,168.7100067138672,1.0710676428388166,purchase,15000.0,Democrats,0.15300966326268808
Lance Gooden,G000589,2024-12-12,2024-11-15,WAL,Sale,"$50,001 - $100,000",Representatives,50001.0,R,2024-12-13,ST,,2024-Q4,91.10194679564998,77.87999725341797,14.51335564967679,sale,100000.0,Republicans,14.51335564967679
Earl Blumenauer,B000574,2024-12-07,2024-11-15,NWN,Purchase,"$1,001 - $15,000",Representatives,1001.0,D,2024-12-09,ST,DIVIDEND REINVESTMENT. PART OF MY SPOUSE'S RETIREMENT PORTFOLIO.,2024-Q4,40.33588475322253,41.68999862670898,3.357094760090198,purchase,15000.0,Democrats,3.357094760090198
Josh Gottheimer,G000583,2024-12-05,2024-11-15,MELI,Purchase,"$1,001 - $15,000",Representatives,1001.0,D,2024-12-06,ST,,2024-Q4,1875.9000244140625,2095.85009765625,11.725042399894894,purchase,15000.0,Democrats,0.00244458455762629
Josh Gottheimer,G000583,2024-12-05,2024-11-14,MSFT,Sale,"$1,001 - $15,000",Representatives,1001.0,D,2024-12-06,ST,,2024-Q4,423.30222788535474,390.5799865722656,7.730231299881431,sale,15000.0,Democrats,0.0016116960108168942
Virginia Foxx,F000450,2024-12-11,2024-11-14,ARLP,Purchase,"$1,001 - $15,000",Representatives,1001.0,R,2024-12-12,ST,,2024-Q4,26.18802127113619,26.61000061035156,1.6113448772873424,purchase,15000.0,Republicans,0.04028362193218356
Josh Gottheimer,G000583,2024-12-05,2024-11-14,CRM,Purchase,"$1,001 - $15,000",Representatives,1001.0,D,2024-12-06,ST,,2024-Q4,342.0497140458948,277.8099975585937,-18.780812802749963,purchase,15000.0,Democrats,-0.003915660463426916
Josh Gottheimer,G000583,2024-12-05,2024-11-14,TSLA,Purchase,"$1,001 - $15,000",Representatives,1001.0,D,2024-12-06,ST,,2024-Q4,327.69000244140625,273.1300048828125,-16.649881641826877,purchase,15000.0,Democrats,-0.0034713770884342646
Josh Gottheimer,G000583,2024-12-05,2024-11-14,LLY,Sale,"$1,001 - $15,000",Representatives,1001.0,D,2024-12-06,ST,,2024-Q4,806.4621504914285,821.6699829101562,-1.885746579608315,sale,15000.0,Democrats,-0.00039316420451907327
Jonathan Jackson,J000309,2024-12-12,2024-11-13,CHD,Purchase,"$15,001 - $50,000",Representatives,15001.0,D,2024-12-13,ST,,2024-Q4,107.5494673410713,108.38999938964844,0.7815306475777835,purchase,50000.0,Democrats,0.0814094424560191
Josh Gottheimer,G000583,2024-12-05,2024-11-13,SHOP,Purchase,"$1,001 - $15,000",Representatives,1001.0,D,2024-12-06,ST,,2024-Q4,107.5,102.5199966430664,-4.632561262263808,purchase,15000.0,Democrats,-0.0009658547353388994
Morgan Mcgarvey,M001220,2024-12-10,2024-11-13,TSLA,Sale,"$1,001 - $15,000",Representatives,1001.0,D,2024-12-11,ST,,2024-Q4,335.8500061035156,273.1300048828125,18.675003745979264,sale,15000.0,Democrats,1.1433675762844449
Jonathan Jackson,J000309,2024-12-12,2024-11-13,REGN,Sale,"$15,001 - $50,000",Representatives,15001.0,D,2024-12-13,ST,,2024-Q4,814.4034530631171,635.8300170898438,21.92690064139914,sale,50000.0,Democrats,2.2840521501457434
Josh Gottheimer,G000583,2024-12-05,2024-11-13,CRM,Purchase,"$1,001 - $15,000",Representatives,1001.0,D,2024-12-06,ST,,2024-Q4,345.1062265254123,277.8099975585937,-19.5001491698276,purchase,15000.0,Democrats,-0.004065636771803656
Morgan Mcgarvey,M001220,2024-12-10,2024-11-13,IBKR,Sale,"$1,001 - $15,000",Representatives,1001.0,D,2024-12-11,ST,,2024-Q4,178.7559511181355,169.0,5.457693048601233,sale,15000.0,Democrats,0.33414447236334077
John Boozman,B001236,2024-12-17,2024-11-13,SPY,Purchase,"$1,001 - $15,000",Senate,1001.0,R,2024-12-17,Stock,,2024-Q4,593.5805842924092,567.0800170898438,-4.464527294833274,purchase,15000.0,Republicans,-0.5580659118541591
Morgan Mcgarvey,M001220,2024-12-10,2024-11-13,SHEL,Sale,"$1,001 - $15,000",Representatives,1001.0,D,2024-12-11,ST,,2024-Q4,63.64646225993998,73.29000091552734,-15.15172770515031,sale,15000.0,Democrats,-0.9276567982745089
Morgan Mcgarvey,M001220,2024-12-10,2024-11-13,NVDA,Sale,"$1,001 - $15,000",Representatives,1001.0,D,2024-12-11,ST,,2024-Q4,149.04601231096433,111.43000030517578,25.237852004592938,sale,15000.0,Democrats,1.5451746125260983
Morgan Mcgarvey,M001220,2024-12-10,2024-11-13,NVDA,Sale,"$1,001 - $15,000",Representatives,1001.0,D,2024-12-11,ST,,2024-Q4,149.04601231096433,111.43000030517578,25.237852004592938,sale,15000.0,Democrats,1.5451746125260983
Morgan Mcgarvey,M001220,2024-12-10,2024-11-13,SCHW,Sale,"$1,001 - $15,000",Representatives,1001.0,D,2024-12-11,ST,,2024-Q4,77.49264470304544,79.5999984741211,-2.719424248780133,sale,15000.0,Democrats,-0.16649536217021224
Morgan Mcgarvey,M001220,2024-12-10,2024-11-13,NVDA,Sale,"$15,001 - $50,000",Representatives,15001.0,D,2024-12-11,ST,,2024-Q4,149.04601231096433,111.43000030517578,25.237852004592938,sale,50000.0,Democrats,5.15058204175366
Morgan Mcgarvey,M001220,2024-12-10,2024-11-13,NVDA,Sale,"$1,001 - $15,000",Representatives,1001.0,D,2024-12-11,ST,,2024-Q4,149.04601231096433,111.43000030517578,25.237852004592938,sale,15000.0,Democrats,1.5451746125260983
Morgan Mcgarvey,M001220,2024-12-10,2024-11-13,NVDA,Sale,"$1,001 - $15,000",Representatives,1001.0,D,2024-12-11,ST,,2024-Q4,149.04601231096433,111.43000030517578,25.237852004592938,sale,15000.0,Democrats,1.5451746125260983
Morgan Mcgarvey,M001220,2024-12-10,2024-11-13,MSFT,Sale,"$1,001 - $15,000",Representatives,1001.0,D,2024-12-11,ST,,2024-Q4,419.9556581526565,390.5799865722656,6.994946016351239,sale,15000.0,Democrats,0.4282620010010963
Morgan Mcgarvey,M001220,2024-12-10,2024-11-13,AMZN,Sale,"$1,001 - $15,000",Representatives,1001.0,D,2024-12-11,ST,,2024-Q4,209.3999938964844,201.3600006103516,3.839538452951118,sale,15000.0,Democrats,0.23507378283374195
Markwayne Mullin,M001190,2024-12-03,2024-11-12,PCLPX,Sale (Partial),"$15,001 - $50,000",Senate,15001.0,R,2024-12-04,Stock,,2024-Q4,6.210013389587402,6.659999847412109,7.246143117488583,sale,50000.0,Republicans,-0.10547515454859654
Josh Gottheimer,G000583,2024-12-05,2024-11-12,NVDA,Sale,"$1,001 - $15,000",Representatives,1001.0,D,2024-12-06,ST,,2024-Q4,146.7563770410738,111.43000030517578,24.071442378283127,sale,15000.0,Democrats,0.005018717571398247
Josh Gottheimer,G000583,2024-12-05,2024-11-12,TSLA,Purchase,"$1,001 - $15,000",Representatives,1001.0,D,2024-12-06,ST,,2024-Q4,342.739990234375,273.1300048828125,-20.309852172184893,purchase,15000.0,Democrats,-0.004234453854788706
Tina Smith,S001203,2024-11-21,2024-11-12,TCMD,Purchase,"$50,001 - $100,000",Senate,50001.0,D,2024-11-21,Stock,,2024-Q4,15.920000076293944,13.300000190734863,-16.45728563444202,purchase,100000.0,Democrats,-16.45728563444202
Josh Gottheimer,G000583,2024-12-05,2024-11-12,MSFT,Sale,"$1,001 - $15,000",Representatives,1001.0,D,2024-12-06,ST,,2024-Q4,416.5791841447968,390.5799865722656,6.241117790344098,sale,15000.0,Democrats,0.0013012268657330108
Josh Gottheimer,G000583,2024-12-05,2024-11-12,CRM,Purchase,"$1,001 - $15,000",Representatives,1001.0,D,2024-12-06,ST,,2024-Q4,338.9033343447537,277.8099975585937,-18.02677359438783,purchase,15000.0,Democrats,-0.0037584488694949957
Josh Gottheimer,G000583,2024-12-05,2024-11-11,APP,Purchase,"$1,001 - $15,000",Representatives,1001.0,D,2024-12-06,ST,,2024-Q4,291.1199951171875,261.70001220703125,-10.10579259535695,purchase,15000.0,Democrats,-0.002106982958236907
Josh Gottheimer,G000583,2024-12-05,2024-11-11,TSLA,Purchase,"$1,001 - $15,000",Representatives,1001.0,D,2024-12-06,ST,,2024-Q4,346.29998779296875,273.1300048828125,-21.12907464319636,purchase,15000.0,Democrats,-0.004405255676529924
Jared Moskowitz,M001217,2024-12-09,2024-11-08,AMZN,Purchase,"$1,001 - $15,000",Representatives,1001.0,D,2024-12-09,ST,,2024-Q4,209.72000122070312,201.3600006103516,-3.986267671986968,purchase,15000.0,Democrats,-0.08080272308081692
Michael Patrick Guest,G000591,2024-12-20,2024-11-08,TSLA,Purchase,"$1,001 - $15,000",Representatives,1001.0,R,2024-12-23,ST,,2024-Q4,299.1400146484375,273.1300048828125,-8.694928291754318,purchase,15000.0,Republicans,-2.8983094305847725
Jared Moskowitz,M001217,2024-12-09,2024-11-08,XOM,Sale,"$1,001 - $15,000",Representatives,1001.0,D,2024-12-09,ST,,2024-Q4,118.93019636386474,117.88999938964844,0.8746281482911514,sale,15000.0,Democrats,0.017728948951847665
Jared Moskowitz,M001217,2024-12-09,2024-11-08,ORCL,Purchase,"$1,001 - $15,000",Representatives,1001.0,D,2024-12-09,ST,,2024-Q4,185.8033058895819,145.77999877929688,-21.54068622119665,purchase,15000.0,Democrats,-0.4366355315107429
Jared Moskowitz,M001217,2024-12-09,2024-11-08,ATO,Purchase,"$1,001 - $15,000",Representatives,1001.0,D,2024-12-09,ST,,2024-Q4,140.8929217008464,150.94000244140625,7.131004609225501,purchase,15000.0,Democrats,0.14454739072754394
Jared Moskowitz,M001217,2024-12-09,2024-11-08,AMZN,Purchase,"$1,001 - $15,000",Representatives,1001.0,D,2024-12-09,ST,,2024-Q4,209.72000122070312,201.3600006103516,-3.986267671986968,purchase,15000.0,Democrats,-0.08080272308081692
Jared Moskowitz,M001217,2024-12-09,2024-11-08,XLE,Purchase,"$15,001 - $50,000",Representatives,15001.0,D,2024-12-09,OT,ETF,2024-Q4,91.6503203011031,92.87000274658205,1.3307999813550655,purchase,50000.0,Democrats,0.08991891765912605
Jared Moskowitz,M001217,2024-12-09,2024-11-08,SHW,Purchase,"$1,001 - $15,000",Representatives,1001.0,D,2024-12-09,ST,,2024-Q4,383.4334553985379,345.6499938964844,-9.85398143278386,purchase,15000.0,Democrats,-0.1997428668807539
Jared Moskowitz,M001217,2024-12-09,2024-11-08,SBCF,Sale,"$50,001 - $100,000",Representatives,50001.0,D,2024-12-09,ST,,2024-Q4,28.96199212042439,26.07999992370605,9.950946001003556,sale,100000.0,Democrats,1.3447224325680482
Jared Moskowitz,M001217,2024-12-09,2024-11-08,MRK,Purchase,"$1,001 - $15,000",Representatives,1001.0,D,2024-12-09,ST,,2024-Q4,99.81184850183772,87.5999984741211,-12.234870119144013,purchase,15000.0,Democrats,-0.24800412403670297
Jared Moskowitz,M001217,2024-12-09,2024-11-08,TMUS,Purchase,"$1,001 - $15,000",Representatives,1001.0,D,2024-12-09,ST,,2024-Q4,232.064733828247,268.2799987792969,15.605673621159983,purchase,15000.0,Democrats,0.3163312220505402
Jared Moskowitz,M001217,2024-12-09,2024-11-08,AVGO,Purchase,"$1,001 - $15,000",Representatives,1001.0,D,2024-12-09,ST,,2024-Q4,181.95043944089767,171.99000549316406,-5.474256604348061,purchase,15000.0,Democrats,-0.11096466089894719
Mike Kelly,K000376,2024-12-12,2024-11-08,INTC,Sale,"$1,001 - $15,000",Representatives,1001.0,R,2024-12-12,ST,,2024-Q4,26.0,23.6200008392334,9.15384292602539,sale,15000.0,Republicans,2.112425290621244
Jared Moskowitz,M001217,2024-12-09,2024-11-08,SHW,Purchase,"$1,001 - $15,000",Representatives,1001.0,D,2024-12-09,ST,,2024-Q4,383.4334553985379,345.6499938964844,-9.85398143278386,purchase,15000.0,Democrats,-0.1997428668807539
Jared Moskowitz,M001217,2024-12-09,2024-11-08,MCD,Purchase,"$1,001 - $15,000",Representatives,1001.0,D,2024-12-09,ST,,2024-Q4,292.14570409690737,312.69000244140625,7.032209632520954,purchase,15000.0,Democrats,0.14254478984839772
Jared Moskowitz,M001217,2024-12-09,2024-11-08,JNJ,Purchase,"$1,001 - $15,000",Representatives,1001.0,D,2024-12-09,ST,,2024-Q4,154.51345731553275,163.1300048828125,5.576567709363888,purchase,15000.0,Democrats,0.11303853464926801
Jared Moskowitz,M001217,2024-12-09,2024-11-08,WST,Sale,"$1,001 - $15,000",Representatives,1001.0,D,2024-12-09,ST,,2024-Q4,321.8887712193352,226.05999755859372,29.77077246209488,sale,15000.0,Democrats,0.6034616039613827
Jared Moskowitz,M001217,2024-12-09,2024-11-08,AVGO,Purchase,"$1,001 - $15,000",Representatives,1001.0,D,2024-12-09,ST,,2024-Q4,181.95043944089767,171.99000549316406,-5.474256604348061,purchase,15000.0,Democrats,-0.11096466089894719
Jared Moskowitz,M001217,2024-12-09,2024-11-08,JPM,Purchase,"$1,001 - $15,000",Representatives,1001.0,D,2024-12-09,ST,,2024-Q4,238.11024962955872,248.1199951171875,4.203828059985444,purchase,15000.0,Democrats,0.08521273094565089
Jared Moskowitz,M001217,2024-12-09,2024-11-08,META,Purchase,"$1,001 - $15,000",Representatives,1001.0,D,2024-12-09,ST,,2024-Q4,590.5378379587844,602.5800170898438,2.0391884070771127,purchase,15000.0,Democrats,0.04133490014345499
Greg Landsman,L000601,2024-12-12,2024-11-08,LLY,Sale,"$15,001 - $50,000",Representatives,15001.0,D,2024-12-13,ST,,2024-Q4,800.7913625056343,821.6699829101562,-2.6072484522302823,sale,50000.0,Democrats,-0.28034929593874003
Jared Moskowitz,M001217,2024-12-09,2024-11-08,ADI,Purchase,"$1,001 - $15,000",Representatives,1001.0,D,2024-12-09,ST,,2024-Q4,224.62742833793428,208.94000244140625,-6.983753503569265,purchase,15000.0,Democrats,-0.14156257101829592
Jared Moskowitz,M001217,2024-12-09,2024-11-08,CMI,Purchase,"$1,001 - $15,000",Representatives,1001.0,D,2024-12-09,ST,,2024-Q4,348.5453675428042,323.44000244140625,-7.202897366958918,purchase,15000.0,Democrats,-0.14600467635727535
Jared Moskowitz,M001217,2024-12-09,2024-11-08,HD,Purchase,"$1,001 - $15,000",Representatives,1001.0,D,2024-12-09,ST,,2024-Q4,399.3493862763825,362.7300109863281,-9.16975874972568,purchase,15000.0,Democrats,-0.18587348817011515
Jared Moskowitz,M001217,2024-12-09,2024-11-08,AMZN,Purchase,"$1,001 - $15,000",Representatives,1001.0,D,2024-12-09,ST,,2024-Q4,209.72000122070312,201.3600006103516,-3.986267671986968,purchase,15000.0,Democrats,-0.08080272308081692
Michael Patrick Guest,G000591,2024-12-20,2024-11-08,MNDY,Purchase,"$1,001 - $15,000",Representatives,1001.0,R,2024-12-23,ST,,2024-Q4,318.0,255.67999267578125,-19.597486579943,purchase,15000.0,Republicans,-6.532495526647666
